logsID,steamID,steamName,date,team,class,total_time,kills,assists,deaths,damage,BS,HS,med_healing,med_charges,med_drops
2747873,8123238802,:),2020-11-11,Blue,soldier,794,25,6,8,7096,0,0,0,0,0
2747873,8388507546,purbbple2th1000,2020-11-11,Red,soldier,1178,13,3,19,3935,0,0,0,0,0
2747873,8388507546,purbbple2th1000,2020-11-11,Red,sniper,442,1,3,6,796,0,1,0,0,0
2747873,8388507546,purbbple2th1000,2020-11-11,Red,scout,138,1,1,2,599,0,0,0,0,0
2747873,8004345512,ham,2020-11-11,Red,engineer,960,9,10,13,3314,0,0,0,0,0
2747873,8004345512,ham,2020-11-11,Red,soldier,433,8,5,5,2696,0,0,0,0,0
2747873,8004345512,ham,2020-11-11,Red,sniper,251,0,1,5,124,0,0,0,0,0
2747873,8004345512,ham,2020-11-11,Red,demoman,94,0,0,1,146,0,0,0,0,0
2747873,8004345512,ham,2020-11-11,Red,scout,20,0,1,0,38,0,0,0,0,0
2747873,8044629871,aychi,2020-11-11,Blue,sniper,1280,22,2,12,5909,0,9,0,0,0
2747873,8044629871,aychi,2020-11-11,Blue,pyro,210,3,4,2,745,0,0,0,0,0
2747873,8044629871,aychi,2020-11-11,Blue,soldier,205,9,3,3,1644,0,0,0,0,0
2747873,8044629871,aychi,2020-11-11,Blue,demoman,49,0,0,1,30,0,0,0,0,0
2747873,8095951466,Woonters,2020-11-11,Red,spy,1096,28,3,13,9352,15,0,0,0,0
2747873,8095951466,Woonters,2020-11-11,Red,medic,377,1,5,5,402,0,0,3015,1,0
2747873,8095951466,Woonters,2020-11-11,Red,demoman,187,4,0,4,888,0,0,0,0,0
2747873,8095951466,Woonters,2020-11-11,Red,pyro,68,2,0,1,269,0,0,0,0,0
2747873,8095951466,Woonters,2020-11-11,Red,soldier,18,1,0,1,210,0,0,0,0,0
2747873,8310324300,Kibble Bites,2020-11-11,Red,heavyweapons,756,12,1,11,2764,0,0,0,0,0
2747873,8310324300,Kibble Bites,2020-11-11,Red,demoman,686,10,2,11,2602,0,0,0,0,0
2747873,8310324300,Kibble Bites,2020-11-11,Red,medic,316,4,4,4,1002,0,0,2122,1,0
2747873,8393873199,Eirudy,2020-11-11,Red,soldier,743,7,1,11,2582,0,0,0,0,0
2747873,8393873199,Eirudy,2020-11-11,Red,scout,648,7,1,8,1851,0,0,0,0,0
2747873,8393873199,Eirudy,2020-11-11,Red,demoman,333,3,1,6,835,0,0,0,0,0
2747873,8393873199,Eirudy,2020-11-11,Red,medic,34,0,0,1,0,0,0,9018,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,spy,442,2,2,5,841,1,0,0,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,demoman,374,6,0,6,1343,0,0,0,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,scout,318,4,3,7,859,0,0,0,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,engineer,266,3,1,3,1392,0,0,0,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,pyro,217,4,3,4,1058,0,0,0,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,soldier,103,1,0,2,195,0,0,0,0,0
2747873,8321483236,[bird] absoleeut,2020-11-11,Blue,medic,31,0,0,1,35,0,0,0,0,0
2747873,8002195755,shelz0r,2020-11-11,Blue,soldier,1415,16,3,17,4958,0,0,0,0,0
2747873,8002195755,shelz0r,2020-11-11,Blue,medic,301,1,3,5,193,0,0,2534,0,1
2747873,8002195755,shelz0r,2020-11-11,Blue,pyro,42,0,0,1,162,0,0,0,0,0
2750920,8084230570,crisp - tf2hub.com,2020-11-14,Red,scout,1017,17,5,17,5870,0,0,0,0,0
2750920,8834544510,'21 Naga,2020-11-14,Blue,medic,1017,0,15,8,44,0,0,12083,8,2
2750920,8180525575,knowuh,2020-11-14,Blue,soldier,1017,17,10,13,5044,0,0,0,0,0
2750920,8310324300,Kibble Bites,2020-11-14,Red,heavyweapons,1017,10,3,21,3106,0,0,0,0,0
2750920,8095951466,Woonters,2020-11-14,Red,demoman,578,11,1,11,3054,0,0,0,0,0
2750920,8095951466,Woonters,2020-11-14,Red,soldier,289,0,1,6,981,0,0,0,0,0
2750920,8095951466,Woonters,2020-11-14,Red,spy,106,0,0,3,0,0,0,0,0,0
2750920,8095951466,Woonters,2020-11-14,Red,pyro,37,0,0,1,100,0,0,0,0,0
2750920,8388507546,blu2th1000,2020-11-14,Blue,scout,889,42,11,6,9207,0,0,0,0,0
2750920,8388507546,blu2th1000,2020-11-14,Blue,sniper,122,4,1,2,965,0,4,0,0,0
2750920,8414585672,Rishi is Here,2020-11-14,Blue,demoman,931,15,3,10,3313,0,0,0,0,0
2750920,8414585672,Rishi is Here,2020-11-14,Blue,spy,56,2,0,1,545,1,0,0,0,0
2750920,8414585672,Rishi is Here,2020-11-14,Blue,sniper,30,0,0,1,252,0,0,0,0,0
2750920,8002195755,shelz0r,2020-11-14,Red,soldier,675,2,5,15,1825,0,0,0,0,0
2750920,8002195755,shelz0r,2020-11-14,Red,demoman,275,1,0,5,322,0,0,0,0,0
2750920,8002195755,shelz0r,2020-11-14,Red,pyro,67,0,0,2,164,0,0,0,0,0
2750973,8180525575,knowuh,2020-11-14,Blue,soldier,1345,14,4,17,5753,0,0,0,0,0
2750973,8095951466,Woonters,2020-11-14,Red,scout,1080,7,1,13,2271,0,0,0,0,0
2750973,8095951466,Woonters,2020-11-14,Red,pyro,122,0,0,3,385,0,0,0,0,0
2750973,8095951466,Woonters,2020-11-14,Red,spy,113,0,0,1,40,0,0,0,0,0
2750973,8414585672,Rishi is Here,2020-11-14,Blue,soldier,1345,27,4,11,6983,0,0,0,0,0
2750973,8002195755,shelz0r,2020-11-14,Red,soldier,1345,4,3,18,3998,0,0,0,0,0
2750973,8834544510,'21 Naga,2020-11-14,Blue,medic,1345,0,19,6,113,0,0,23135,11,1
2750973,8321483236,[bird] absol,2020-11-14,Red,soldier,1345,18,4,16,7266,0,0,0,0,0
2750973,8310324300,Kibble Bites,2020-11-14,Red,scout,962,3,2,13,1413,0,0,0,0,0
2750973,8310324300,Kibble Bites,2020-11-14,Red,demoman,379,6,1,6,1367,0,0,0,0,0
2750973,8004345512,ham,2020-11-14,Red,demoman,966,11,3,10,4672,0,0,0,0,0
2750973,8004345512,ham,2020-11-14,Red,scout,293,2,2,5,721,0,0,0,0,0
2750973,8004345512,ham,2020-11-14,Red,engineer,86,2,1,1,321,0,0,0,0,0
2750973,8084230570,crisp - tf2hub.com,2020-11-14,Red,medic,1345,3,14,14,944,0,0,19387,9,0
2750973,8388507546,blu2th1000,2020-11-14,Blue,scout,1262,30,13,8,6501,0,0,0,0,0
2750973,8388507546,blu2th1000,2020-11-14,Blue,pyro,83,1,0,0,294,0,0,0,0,0
2750973,8197934458,[Welvin],2020-11-14,Blue,scout,1212,18,11,7,5299,0,0,0,0,0
2750973,8197934458,[Welvin],2020-11-14,Blue,engineer,132,0,2,1,299,0,0,0,0,0
2750973,8169913042,[bird] Thankful Companion Cube,2020-11-14,Blue,demoman,1345,8,5,6,4189,0,0,0,0,0
2751077,8180525575,knowuh,2020-11-14,Blue,soldier,931,5,1,18,2812,0,0,0,0,0
2751077,8180525575,knowuh,2020-11-14,Blue,pyro,848,13,8,11,4246,0,0,0,0,0
2751077,8084230570,crisp - tf2hub.com,2020-11-14,Red,medic,1779,4,18,9,1710,0,0,24426,10,1
2751077,8004345512,ham,2020-11-14,Red,scout,909,7,10,9,2998,0,0,0,0,0
2751077,8004345512,ham,2020-11-14,Red,engineer,653,11,4,5,2428,0,0,0,0,0
2751077,8004345512,ham,2020-11-14,Red,spy,200,3,1,3,1421,3,0,0,0,0
2751077,8169913042,[bird] Thankful Companion Cube,2020-11-14,Red,soldier,1779,24,7,22,8019,0,0,0,0,0
2751077,8310324300,Kibble Bites,2020-11-14,Blue,medic,1779,1,20,19,184,0,0,23480,11,3
2751077,8256683600,aw heck,2020-11-14,Blue,scout,1685,38,11,15,10010,0,0,0,0,0
2751077,8256683600,aw heck,2020-11-14,Blue,sniper,66,1,0,2,384,0,1,0,0,0
2751077,8256683600,aw heck,2020-11-14,Blue,heavyweapons,28,3,0,1,476,0,0,0,0,0
2751077,8414585672,Rishi is Here,2020-11-14,Red,soldier,1673,31,6,19,9230,0,0,0,0,0
2751077,8414585672,Rishi is Here,2020-11-14,Red,spy,106,0,0,1,0,0,0,0,0,0
2751077,8388507546,blu2th1000,2020-11-14,Red,scout,1073,22,6,12,5125,0,0,0,0,0
2751077,8388507546,blu2th1000,2020-11-14,Red,sniper,438,8,0,5,1516,0,5,0,0,0
2751077,8388507546,blu2th1000,2020-11-14,Red,heavyweapons,268,5,4,0,1567,0,0,0,0,0
2751077,8095951466,Woonters,2020-11-14,Red,demoman,1779,31,7,21,9071,0,0,0,0,0
2751077,8002195755,shelz0r,2020-11-14,Blue,soldier,1779,9,4,29,4117,0,0,0,0,0
2751077,8321483236,[bird] absol,2020-11-14,Blue,demoman,1709,24,6,22,8101,0,0,0,0,0
2751077,8321483236,[bird] absol,2020-11-14,Blue,spy,70,0,0,1,35,0,0,0,0,0
2751077,8151965786,Titus,2020-11-14,Blue,scout,1769,12,8,29,4870,0,0,0,0,0
2751129,8834544510,'21 Naga,2020-11-14,Red,medic,1500,2,30,13,217,0,0,18189,7,3
2751129,8004345512,ham,2020-11-14,Blue,soldier,680,5,1,13,3875,0,0,0,0,0
2751129,8004345512,ham,2020-11-14,Blue,spy,308,4,0,4,1184,2,0,0,0,0
2751129,8004345512,ham,2020-11-14,Blue,pyro,208,5,4,2,1182,0,0,0,0,0
2751129,8004345512,ham,2020-11-14,Blue,demoman,150,0,1,4,408,0,0,0,0,0
2751129,8004345512,ham,2020-11-14,Blue,engineer,75,1,0,0,171,0,0,0,0,0
2751129,8004345512,ham,2020-11-14,Blue,scout,40,0,0,1,10,0,0,0,0,0
2751129,8004345512,ham,2020-11-14,Blue,heavyweapons,39,0,0,1,380,0,0,0,0,0
2751129,8388507546,blu2th1000,2020-11-14,Red,scout,1136,32,11,12,7101,0,0,0,0,0
2751129,8388507546,blu2th1000,2020-11-14,Red,pyro,198,5,2,2,1090,0,0,0,0,0
2751129,8388507546,blu2th1000,2020-11-14,Red,sniper,166,5,0,0,975,0,0,0,0,0
2751129,8169913042,[bird] Thankful Companion Cube,2020-11-14,Blue,medic,1349,5,12,18,886,0,0,18452,4,0
2751129,8169913042,[bird] Thankful Companion Cube,2020-11-14,Blue,pyro,139,0,0,3,331,0,0,0,0,0
2751129,8256683600,aw heck,2020-11-14,Red,demoman,1500,50,11,14,14031,0,0,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,soldier,535,15,1,8,4296,0,0,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,demoman,427,10,1,7,3290,0,0,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,scout,211,2,1,4,927,0,0,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,sniper,169,2,0,4,392,0,1,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,pyro,89,1,0,2,583,0,0,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,spy,44,0,0,1,155,0,0,0,0,0
2751129,8278246948,A Pumpkin,2020-11-14,Blue,heavyweapons,25,1,0,1,325,0,0,0,0,0
2751129,8002195755,shelz0r,2020-11-14,Red,soldier,1500,13,7,20,4411,0,0,0,0,0
2751129,8321483236,[bird] absol,2020-11-14,Red,engineer,879,9,3,14,1950,0,0,0,0,0
2751129,8321483236,[bird] absol,2020-11-14,Red,spy,268,2,0,3,575,1,0,0,0,0
2751129,8321483236,[bird] absol,2020-11-14,Red,scout,242,4,0,5,1563,0,0,0,0,0
2751129,8321483236,[bird] absol,2020-11-14,Red,sniper,56,0,0,1,0,0,0,0,0,0
2751129,8321483236,[bird] absol,2020-11-14,Red,heavyweapons,37,0,0,1,111,0,0,0,0,0
2751129,8321483236,[bird] absol,2020-11-14,Red,pyro,18,0,0,1,0,0,0,0,0,0
2751129,8414585672,Rishi is Here,2020-11-14,Blue,demoman,601,6,0,7,2173,0,0,0,0,0
2751129,8414585672,Rishi is Here,2020-11-14,Blue,soldier,421,7,1,9,2786,0,0,0,0,0
2751129,8414585672,Rishi is Here,2020-11-14,Blue,sniper,135,4,0,1,922,0,1,0,0,0
2751129,8414585672,Rishi is Here,2020-11-14,Blue,heavyweapons,130,0,2,1,613,0,0,0,0,0
2751129,8414585672,Rishi is Here,2020-11-14,Blue,spy,118,2,0,2,804,2,0,0,0,0
2751129,8414585672,Rishi is Here,2020-11-14,Blue,medic,90,0,0,2,38,0,0,1591,0,0
2751129,8393873199,Eirudy,2020-11-14,Blue,scout,918,7,3,16,2281,0,0,0,0,0
2751129,8393873199,Eirudy,2020-11-14,Blue,engineer,437,7,4,8,2127,0,0,0,0,0
2751129,8393873199,Eirudy,2020-11-14,Blue,pyro,133,1,0,3,307,0,0,0,0,0
2754724,8433330883,Duhaime,2020-11-18,Blue,demoman,1765,8,5,19,5387,0,0,0,0,0
2754724,8322448473,Vipershroom,2020-11-18,Red,soldier,1373,13,2,20,5236,0,0,0,0,0
2754724,8322448473,Vipershroom,2020-11-18,Red,spy,224,2,0,2,1024,2,0,0,0,0
2754724,8322448473,Vipershroom,2020-11-18,Red,sniper,129,0,0,2,0,0,0,0,0,0
2754724,8322448473,Vipershroom,2020-11-18,Red,heavyweapons,39,0,2,1,188,0,0,0,0,0
2754724,8095951466,Woonters,2020-11-18,Blue,medic,1765,1,12,17,490,0,0,24789,11,0
2754724,8133616659,dom geko,2020-11-18,Blue,scout,1726,23,13,20,7532,0,0,0,0,0
2754724,8133616659,dom geko,2020-11-18,Blue,heavyweapons,34,0,1,0,127,0,0,0,0,0
2754724,8834544510,'21 Naga,2020-11-18,Red,medic,1765,1,13,13,331,0,0,27617,12,1
2754724,8208382526,havingsexwithyourmom69,2020-11-18,Blue,soldier,1348,25,5,10,7340,0,0,0,0,0
2754724,8208382526,havingsexwithyourmom69,2020-11-18,Blue,sniper,286,2,0,1,939,0,1,0,0,0
2754724,8208382526,havingsexwithyourmom69,2020-11-18,Blue,engineer,75,0,0,0,67,0,0,0,0,0
2754724,8208382526,havingsexwithyourmom69,2020-11-18,Blue,heavyweapons,55,1,2,0,312,0,0,0,0,0
2754724,8356049044,ᴎioɔ,2020-11-18,Red,scout,1765,22,10,15,6761,0,0,0,0,0
2754724,8393873199,Eirudy,2020-11-18,Blue,soldier,1673,11,2,16,5339,0,0,0,0,0
2754724,8393873199,Eirudy,2020-11-18,Blue,heavyweapons,58,0,0,1,0,0,0,0,0,0
2754724,8393873199,Eirudy,2020-11-18,Blue,sniper,34,0,0,1,0,0,0,0,0,0
2754724,8076693961,Forty-Bot,2020-11-18,Blue,scout,1490,24,8,20,5423,0,0,0,0,0
2754724,8076693961,Forty-Bot,2020-11-18,Blue,heavyweapons,141,2,0,1,228,0,0,0,0,0
2754724,8076693961,Forty-Bot,2020-11-18,Blue,engineer,134,0,0,0,109,0,0,0,0,0
2754724,8414585672,Rishi is Here,2020-11-18,Red,demoman,1765,13,5,18,4573,0,0,0,0,0
2754724,8046055674,flan,2020-11-18,Red,soldier,1765,12,4,16,5758,0,0,0,0,0
2754724,8123238802,:),2020-11-18,Red,scout,1515,32,7,12,7721,0,0,0,0,0
2754724,8123238802,:),2020-11-18,Red,sniper,175,7,1,1,1642,0,3,0,0,0
2754724,8123238802,:),2020-11-18,Red,engineer,49,1,0,1,104,0,0,0,0,0
2754724,8123238802,:),2020-11-18,Red,spy,26,2,0,0,321,1,0,0,0,0
2759572,8095951466,Woonters,2020-11-23,Blue,spy,592,13,3,9,6176,12,0,0,0,0
2759572,9053687719,Medic gaming,2020-11-23,Red,sniper,240,0,1,5,828,0,0,0,0,0
2759572,9053687719,Medic gaming,2020-11-23,Red,soldier,231,3,1,5,650,0,0,0,0,0
2759572,9053687719,Medic gaming,2020-11-23,Red,heavyweapons,66,0,0,2,329,0,0,0,0,0
2759572,9053687719,Medic gaming,2020-11-23,Red,medic,55,1,0,2,333,0,0,100,0,0
2759572,8433330883,Duhaime,2020-11-23,Blue,scout,240,2,1,3,799,0,0,0,0,0
2759572,8433330883,Duhaime,2020-11-23,Blue,soldier,202,2,2,3,573,0,0,0,0,0
2759572,8433330883,Duhaime,2020-11-23,Blue,sniper,150,2,0,2,949,0,0,0,0,0
2759572,8256683600,aw heck,2020-11-23,Blue,sniper,416,13,0,1,4541,0,8,0,0,0
2759572,8256683600,aw heck,2020-11-23,Blue,heavyweapons,139,2,0,2,579,0,0,0,0,0
2759572,8256683600,aw heck,2020-11-23,Blue,scout,37,0,0,1,122,0,0,0,0,0
2759572,8002195755,shelz0r,2020-11-23,Red,pyro,407,1,1,10,480,0,0,0,0,0
2759572,8002195755,shelz0r,2020-11-23,Red,scout,185,1,0,4,210,0,0,0,0,0
2759572,8414585672,Rishi is Here,2020-11-23,Blue,pyro,546,3,9,9,2052,0,0,0,0,0
2759572,8414585672,Rishi is Here,2020-11-23,Blue,engineer,46,0,0,1,65,0,0,0,0,0
2759572,8310324300,Kibble Bites,2020-11-23,Red,heavyweapons,447,7,5,8,2624,0,0,0,0,0
2759572,8310324300,Kibble Bites,2020-11-23,Red,medic,74,1,0,2,309,0,0,0,0,0
2759572,8310324300,Kibble Bites,2020-11-23,Red,demoman,71,1,0,2,292,0,0,0,0,0
2759572,8834544510,'21 Naga,2020-11-23,Red,medic,435,3,3,9,765,0,0,1246,0,0
2759572,8834544510,'21 Naga,2020-11-23,Red,sniper,157,3,0,3,635,0,0,0,0,0
2759572,8388507546,blu2th1000,2020-11-23,Blue,demoman,592,27,5,1,5835,0,0,0,0,0
2759572,8393873199,Eirudy,2020-11-23,Red,demoman,439,11,1,8,2303,0,0,0,0,0
2759572,8393873199,Eirudy,2020-11-23,Red,scout,56,0,1,1,24,0,0,0,0,0
2759572,8393873199,Eirudy,2020-11-23,Red,soldier,51,0,0,2,260,0,0,0,0,0
2759572,8393873199,Eirudy,2020-11-23,Red,spy,42,0,0,1,40,0,0,0,0,0
2759586,8180525575,knowuh,2020-11-23,Red,soldier,580,6,1,12,4503,0,0,0,0,0
2759586,8834544510,'21 Naga,2020-11-23,Red,medic,457,0,5,5,253,0,0,7674,3,0
2759586,8834544510,'21 Naga,2020-11-23,Red,soldier,123,2,0,2,286,0,0,0,0,0
2759586,8256683600,aw heck,2020-11-23,Blue,demoman,576,17,7,4,6193,0,0,0,0,0
2759586,9053687719,Medic gaming,2020-11-23,Red,scout,527,2,4,9,1847,0,0,0,0,0
2759586,9053687719,Medic gaming,2020-11-23,Red,soldier,53,0,0,1,137,0,0,0,0,0
2759586,8002195755,shelz0r,2020-11-23,Blue,soldier,580,8,1,6,1984,0,0,0,0,0
2759586,8310324300,Kibble Bites,2020-11-23,Blue,medic,571,1,10,4,195,0,0,7168,4,0
2759586,8393873199,Eirudy,2020-11-23,Blue,scout,580,11,0,6,2147,0,0,0,0,0
2759586,8414585672,Rishi is Here,2020-11-23,Red,demoman,492,9,1,6,3148,0,0,0,0,0
2759586,8414585672,Rishi is Here,2020-11-23,Red,soldier,88,1,1,2,406,0,0,0,0,0
2766052,8123238802,:),2020-11-30,Red,sniper,713,12,1,9,3363,0,8,0,0,0
2766052,8356049044,Coin,2020-11-30,Blue,scout,713,15,7,8,4353,0,0,0,0,0
2766052,8169913042,[bird] Festive Companion Cube,2020-11-30,Blue,medic,713,2,11,7,358,0,0,9879,4,0
2766052,8095951466,Woonters,2020-11-30,Blue,spy,710,25,0,8,8128,17,0,0,0,0
2766052,8388507546,blu2th1000,2020-11-30,Blue,demoman,713,11,12,6,6834,0,0,0,0,0
2766052,8852783866,L o f i and S e x,2020-11-30,Blue,engineer,713,7,6,2,2515,0,0,0,0,0
2766052,8095522614,really cool,2020-11-30,Red,scout,352,7,1,4,2406,0,0,0,0,0
2766052,8095522614,really cool,2020-11-30,Red,pyro,181,1,0,3,464,0,0,0,0,0
2766052,8095522614,really cool,2020-11-30,Red,demoman,180,1,0,3,747,0,0,0,0,0
2766052,8139258848,Pants,2020-11-30,Red,medic,713,0,5,10,56,0,0,8505,2,1
2766052,8310324300,Kibble Bites,2020-11-30,Red,demoman,350,6,1,5,2779,0,0,0,0,0
2766052,8310324300,Kibble Bites,2020-11-30,Red,soldier,187,1,0,3,825,0,0,0,0,0
2766052,8310324300,Kibble Bites,2020-11-30,Red,pyro,176,5,0,3,844,0,0,0,0,0
2766052,8433330883,Duhaime,2020-11-30,Red,spy,713,7,0,10,2774,5,0,0,0,0
2766052,8002195755,shelz0r,2020-11-30,Blue,soldier,713,5,3,10,2461,0,0,0,0,0
2766052,9053687719,Medic gaming,2020-11-30,Red,heavyweapons,707,3,6,14,1860,0,0,0,0,0
2766052,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Red,scout,360,5,1,8,1350,0,0,0,0,0
2766052,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Red,pyro,242,0,1,3,341,0,0,0,0,0
2766052,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Red,soldier,111,0,0,2,503,0,0,0,0,0
2766052,8118277864,dohyun,2020-11-30,Blue,sniper,713,12,2,7,3879,0,9,0,0,0
2766098,8123238802,:),2020-11-30,Red,sniper,1053,16,4,10,5684,0,9,0,0,0
2766098,8433330883,Duhaime,2020-11-30,Red,demoman,1053,7,5,11,3568,0,0,0,0,0
2766098,8169913042,[bird] Festive Companion Cube,2020-11-30,Red,soldier,527,7,5,6,2841,0,0,0,0,0
2766098,8169913042,[bird] Festive Companion Cube,2020-11-30,Red,engineer,526,4,2,2,597,0,0,0,0,0
2766098,8356049044,Coin,2020-11-30,Red,scout,1053,25,8,11,6335,0,0,0,0,0
2766098,8095951466,Woonters,2020-11-30,Blue,demoman,694,6,3,12,3097,0,0,0,0,0
2766098,8095951466,Woonters,2020-11-30,Blue,sniper,266,0,0,5,100,0,0,0,0,0
2766098,8095951466,Woonters,2020-11-30,Blue,soldier,90,1,0,2,225,0,0,0,0,0
2766098,8388507546,blu2th1000,2020-11-30,Red,pyro,696,8,1,8,3160,0,0,0,0,0
2766098,8388507546,blu2th1000,2020-11-30,Red,heavyweapons,227,2,3,1,1130,0,0,0,0,0
2766098,8388507546,blu2th1000,2020-11-30,Red,soldier,130,4,1,1,1289,0,0,0,0,0
2766098,8310324300,Kibble Bites,2020-11-30,Blue,heavyweapons,1053,14,8,16,4351,0,0,0,0,0
2766098,8002195755,shelz0r,2020-11-30,Blue,engineer,1053,3,7,10,1405,0,0,0,0,0
2766098,8139258848,Pants,2020-11-30,Red,medic,1053,0,3,4,47,0,0,11937,3,1
2766098,9053687719,Medic gaming,2020-11-30,Blue,medic,1053,1,5,9,201,0,0,11928,4,1
2766098,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,spy,1039,11,0,13,4452,9,0,0,0,0
2766098,8852783866,L o f i and S e x,2020-11-30,Red,spy,1053,21,0,11,8256,18,0,0,0,0
2766098,8095522614,really cool,2020-11-30,Blue,sniper,517,2,0,10,1555,0,1,0,0,0
2766098,8095522614,really cool,2020-11-30,Blue,soldier,451,4,2,6,1659,0,0,0,0,0
2766098,8095522614,really cool,2020-11-30,Blue,pyro,85,1,0,2,313,0,0,0,0,0
2766098,8118277864,dohyun,2020-11-30,Blue,scout,833,21,4,8,3986,0,0,0,0,0
2766098,8118277864,dohyun,2020-11-30,Blue,demoman,220,1,1,2,430,0,0,0,0,0
2766129,8123238802,:),2020-11-30,Blue,demoman,478,12,0,4,3720,0,0,0,0,0
2766129,8169913042,[bird] Festive Companion Cube,2020-11-30,Red,soldier,478,5,4,6,1743,0,0,0,0,0
2766129,8095522614,really cool,2020-11-30,Red,scout,478,8,0,5,2070,0,0,0,0,0
2766129,8095951466,Woonters,2020-11-30,Blue,scout,290,1,2,6,762,0,0,0,0,0
2766129,8095951466,Woonters,2020-11-30,Blue,heavyweapons,115,0,0,1,364,0,0,0,0,0
2766129,8095951466,Woonters,2020-11-30,Blue,spy,61,1,0,1,450,1,0,0,0,0
2766129,8852783866,L o f i and S e x,2020-11-30,Red,medic,478,0,7,2,70,0,0,6724,3,0
2766129,8310324300,Kibble Bites,2020-11-30,Blue,scout,478,4,1,5,2941,0,0,0,0,0
2766129,8093781094,BLM DRIFT_,2020-11-30,Red,demoman,478,7,2,3,3057,0,0,0,0,0
2766129,9053687719,Medic gaming,2020-11-30,Red,soldier,478,7,0,3,2036,0,0,0,0,0
2766129,8414585672,Rishi is Here,2020-11-30,Blue,medic,476,0,4,5,54,0,0,5417,2,1
2766129,8002195755,shelz0r,2020-11-30,Blue,soldier,438,1,1,7,1116,0,0,0,0,0
2766166,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,engineer,584,4,1,6,1875,0,0,0,0,0
2766166,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,sniper,136,0,0,2,132,0,0,0,0,0
2766166,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,scout,124,0,0,1,58,0,0,0,0,0
2766166,8310324300,Kibble Bites,2020-11-30,Blue,soldier,926,17,0,15,6321,0,0,0,0,0
2766166,8093781094,BLM DRIFT_,2020-11-30,Red,demoman,926,22,7,6,6935,0,0,0,0,0
2766166,8169913042,[bird] Festive Companion Cube,2020-11-30,Red,soldier,926,10,3,15,3047,0,0,0,0,0
2766166,8414585672,Rishi is Here,2020-11-30,Blue,medic,926,0,15,9,449,0,0,8218,4,1
2766166,8852783866,L o f i and S e x,2020-11-30,Red,medic,926,2,14,7,937,0,0,12113,7,1
2766166,8095951466,Woonters,2020-11-30,Blue,scout,497,3,2,6,1250,0,0,0,0,0
2766166,8095951466,Woonters,2020-11-30,Blue,spy,228,3,0,3,1578,3,0,0,0,0
2766166,8095951466,Woonters,2020-11-30,Blue,soldier,79,0,0,0,223,0,0,0,0,0
2766166,8095951466,Woonters,2020-11-30,Blue,engineer,60,0,0,1,87,0,0,0,0,0
2766166,8095951466,Woonters,2020-11-30,Blue,pyro,31,0,0,1,109,0,0,0,0,0
2766166,8095951466,Woonters,2020-11-30,Blue,heavyweapons,31,0,0,2,94,0,0,0,0,0
2766166,9053687719,Medic gaming,2020-11-30,Red,soldier,926,11,4,9,3467,0,0,0,0,0
2766166,8123238802,:),2020-11-30,Blue,demoman,926,21,6,6,7982,0,0,0,0,0
2766166,8095522614,really cool,2020-11-30,Red,scout,891,7,7,12,2863,0,0,0,0,0
2766166,8095522614,really cool,2020-11-30,Red,heavyweapons,35,0,0,1,15,0,0,0,0,0
2766166,8002195755,shelz0r,2020-11-30,Blue,soldier,179,2,0,1,482,0,0,0,0,0
2766166,8002195755,shelz0r,2020-11-30,Blue,scout,148,0,0,3,34,0,0,0,0,0
2766166,8834544510,'21 Naga,2020-11-30,Red,scout,143,3,0,1,307,0,0,0,0,0
2766166,8834544510,'21 Naga,2020-11-30,Red,unknown,73,0,0,0,0,0,0,0,0,0
2766166,8834544510,'21 Naga,2020-11-30,Red,sniper,1,0,0,1,0,0,0,0,0,0
2766180,8002195755,shelz0r,2020-11-30,Blue,soldier,671,8,2,9,2010,0,0,0,0,0
2766180,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,spy,445,6,1,6,2011,4,0,0,0,0
2766180,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,sniper,113,0,0,1,470,0,0,0,0,0
2766180,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,demoman,62,0,1,2,65,0,0,0,0,0
2766180,8321483236,[bird] absol LFP NC DEMO,2020-11-30,Blue,engineer,51,0,0,1,255,0,0,0,0,0
